name,len_input,len_HA1,cut_idx_in_original,motif,note,status
A/Poland/PL61/2022|EPI_ISL_16759857,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Akkar/22/2023|EPI_ISL_18007325,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Romania/545586/2023|EPI_ISL_18271095,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Valladolid/17/2023|EPI_ISL_17223686,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/SaudiArabia/2439/2022|EPI_ISL_18044541,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Bouira/44511/2022|EPI_ISL_18044540,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Akkar/22/2023|EPI_ISL_16836736,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Bouira/44511/2022|EPI_ISL_17268708,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/11-VI-23-0101037/2023|EPI_ISL_18613448,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Bousher/52310940/2023|EPI_ISL_18167264,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Bousher/52310940/2023|EPI_ISL_18167302,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Antananarivo/03253/2023|EPI_ISL_19085864,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Toliary/03036/2023|EPI_ISL_19085872,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/11-VI-23-0101037/2023|EPI_ISL_19085826,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Antananarivo/03253/2023|EPI_ISL_18962555,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Antananarivo/02757/2023|EPI_ISL_18962593,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Toliary/03036/2023|EPI_ISL_18962564,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Antananarivo/84305/2023|EPI_ISL_18962587,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Antananarivo/84305/2023|EPI_ISL_19192365,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Antananarivo/02757/2023|EPI_ISL_19192362,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Latvia/11-072125/2016|EPI_ISL_257383,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Austria/1121455/2019|EPI_ISL_364773,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Austria/1121455/2019|EPI_ISL_344591,329,329,583,already_HA1,looks_like_HA1_only(n=329)|SP=none,OK
A/Brisbane/29/2017|EPI_ISL_272686,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Brisbane/29/2017|EPI_ISL_275805,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Brisbane/29/2017|EPI_ISL_281574,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Brisbane/29/2017|EPI_ISL_269419,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Mauritius/621/2017|EPI_ISL_288771,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/England/fmhwY2NxZm9pZg/2018|EPI_ISL_389210,566,318,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:27,OK
A/Portugal/139/2019|EPI_ISL_342025,566,318,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:27,OK
A/Israel/8701/2018|EPI_ISL_347158,566,318,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:27,OK
A/Cambodia/e0826360/2020|EPI_ISL_17668122,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cambodia/e0826360/2020|EPI_ISL_806547,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Parma/04/2021|EPI_ISL_9627685,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Finland/183/2020|EPI_ISL_1064133,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Finland/183/2020|EPI_ISL_882653,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cambodia/925256/2020|EPI_ISL_732316,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cambodia/925256/2020|EPI_ISL_732333,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Finland/183/2020|EPI_ISL_468165,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Finland/183/2020|EPI_ISL_732327,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Finland/183/2020|EPI_ISL_485740,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Finland/183/2020|EPI_ISL_486701,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cambodia/e0826360/2020|EPI_ISL_906787,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cambodia/e0826360/2020|EPI_ISL_710475,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cambodia/e0826360/2020|EPI_ISL_944639,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/16-VI-19-0049409/2019|EPI_ISL_397301,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/16-VI-19-0049409/2019|EPI_ISL_529133,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/2279/2019|EPI_ISL_418529,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/2320/2020|EPI_ISL_500746,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/2320/2020|EPI_ISL_486976,368,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/22/2019|EPI_ISL_406321,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/22/2019|EPI_ISL_391071,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Iceland/77/2019|EPI_ISL_406306,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/16-VI-19-0048823/2019|EPI_ISL_397300,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/16-VI-19-0048823/2019|EPI_ISL_401725,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Delaware/41/2019|EPI_ISL_365840,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Delaware/41/2019|EPI_ISL_398936,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Delaware/41/2019|EPI_ISL_377877,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/10-VI-19-0048252/2019|EPI_ISL_401710,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/S.Petersburg/RII-338/2019|EPI_ISL_407520,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/10-VI-19-0048317/2019|EPI_ISL_397288,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/16-VI-19-0048499/2019|EPI_ISL_397296,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/10-VI-19-0048255/2019|EPI_ISL_401711,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/13-VI-19-0046447/2019|EPI_ISL_401719,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/10-VI-19-0048393/2019|EPI_ISL_401715,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/10-VI-19-0048317/2019|EPI_ISL_401713,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/16-VI-19-0048499/2019|EPI_ISL_401721,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Mauritius/I-19/2020|EPI_ISL_411131,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/2290/2020|EPI_ISL_486968,373,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/2279/2019|EPI_ISL_397274,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Moscow/15/2019|EPI_ISL_401514,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/10-VI-19-0048332/2019|EPI_ISL_401714,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/England/194840298/2019|EPI_ISL_405243,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Georgia/49/2020|EPI_ISL_406293,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Moscow/15/2019|EPI_ISL_406319,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Georgia/49/2020|EPI_ISL_407475,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Slovenia/3126/2019|EPI_ISL_407522,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Mauritius/I-3006/2019|EPI_ISL_411132,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/2290/2020|EPI_ISL_477591,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/England/194840298/2019|EPI_ISL_416204,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Newcastle/82/2018|EPI_ISL_398938,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Newcastle/82/2018|EPI_ISL_339348,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Newcastle/82/2018|EPI_ISL_413290,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Lyon/162/2020|EPI_ISL_498348,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Lyon/162/2020|EPI_ISL_498347,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Iran/168555/2019|EPI_ISL_361874,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Iran/168555/2019|EPI_ISL_361986,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Iran/168555/2019|EPI_ISL_364790,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/3275/2018|EPI_ISL_365748,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/3275/2018|EPI_ISL_386854,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/3275/2018|EPI_ISL_386912,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/2357/2020|EPI_ISL_19741973,375,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/2205/2020|EPI_ISL_19741969,376,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Latvia/11-032248/2019|EPI_ISL_406314,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/2357/2020|EPI_ISL_500747,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Portugal/MS74/2020|EPI_ISL_498391,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Finland/184/2020|EPI_ISL_486702,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Finland/184/2020|EPI_ISL_485741,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/2115/2020|EPI_ISL_477589,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/2115/2020|EPI_ISL_500737,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Finland/184/2020|EPI_ISL_467019,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Hungary/64/2020|EPI_ISL_527223,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Picardie/1840/2020|EPI_ISL_498382,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/2205/2020|EPI_ISL_500740,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/2292/2020|EPI_ISL_500744,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Hungary/64/2020|EPI_ISL_732323,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Switzerland/7204/2019|EPI_ISL_407526,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/England/194840192/2019|EPI_ISL_408057,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/2115/2020|EPI_ISL_19741959,376,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/England/194840192/2019|EPI_ISL_416203,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/2292/2020|EPI_ISL_486970,371,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Picardie/1840/2020|EPI_ISL_455555,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Finland/105/2019|EPI_ISL_357772,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Iceland/05/2020|EPI_ISL_529042,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Iceland/05/2020|EPI_ISL_477531,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Iceland/05/2020|EPI_ISL_485752,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/2224/2019|EPI_ISL_394033,566,317,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:28,OK
A/Christchurch/516/2019|EPI_ISL_364623,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Mauritius/I-1921/2019|EPI_ISL_401680,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/32/2019|EPI_ISL_406323,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/2174/2020|EPI_ISL_500738,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/2174/2020|EPI_ISL_486952,375,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Milano/55/2020|EPI_ISL_486728,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Skovde/3/2019|EPI_ISL_396431,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cannes/1846/2019|EPI_ISL_395048,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Bayern/113/2019|EPI_ISL_401783,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Bayern/113/2019|EPI_ISL_406265,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/England/599/2019|EPI_ISL_405148,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/1906/2020|EPI_ISL_500735,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Athens.GR/25/2020|EPI_ISL_404171,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Athens.GR/25/2020|EPI_ISL_409940,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Mauritius/I-2000/2019|EPI_ISL_416265,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Christchurch/516/2019|EPI_ISL_363270,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Christchurch/515/2019|EPI_ISL_364622,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Christchurch/515/2019|EPI_ISL_390307,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Christchurch/515/2019|EPI_ISL_363210,545,324,361,R/K+GLF,found_R/K+GLF_at=324|SP=auto:none,OK
A/Bretagne/1323/2020|EPI_ISL_498297,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Sydney/53/2019|EPI_ISL_356798,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Sydney/53/2019|EPI_ISL_390309,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/3735/2018|EPI_ISL_337244,375,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Iran/171909/2019|EPI_ISL_361875,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Iran/171909/2019|EPI_ISL_361987,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Iran/171909/2019|EPI_ISL_364791,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Austria/1129536/2019|EPI_ISL_364774,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Austria/1129536/2019|EPI_ISL_351805,329,329,583,already_HA1,looks_like_HA1_only(n=329)|SP=none,OK
A/England/95/2019|EPI_ISL_389205,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Armenia/941/2019|EPI_ISL_393975,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Armenia/941/2019|EPI_ISL_388688,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Eskilstuna/6/2019|EPI_ISL_367773,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Iceland/12621/2019|EPI_ISL_387041,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Ireland/30256/2019|EPI_ISL_394050,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Eskilstuna/6/2019|EPI_ISL_343381,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Sydney/53/2019|EPI_ISL_353802,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Ireland/30256/2019|EPI_ISL_356563,346,346,583,already_HA1,looks_like_HA1_only(n=346)|SP=none,OK
A/Armenia/501/2019|EPI_ISL_393973,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Iran/168336/2019|EPI_ISL_361872,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Iran/168336/2019|EPI_ISL_361984,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Iran/168336/2019|EPI_ISL_364788,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Oman/4262/2019|EPI_ISL_394036,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Makhachkala/RII-5/2019|EPI_ISL_364373,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Bulgaria/896/2019|EPI_ISL_364776,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Makhachkala/RII-5/2019|EPI_ISL_364801,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Makhachkala/RII-1/2019|EPI_ISL_364800,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Oman/4262/2019|EPI_ISL_389256,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/3275/2018|EPI_ISL_332813,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/3275/2018|EPI_ISL_390020,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Greece/1430/2018|EPI_ISL_355040,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Macedonia/723/2019|EPI_ISL_355074,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Iasi/239836/2019|EPI_ISL_347148,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Macedonia/723/2019|EPI_ISL_342091,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Iasi/239836/2019|EPI_ISL_335686,547,326,361,R/K+GLF,found_R/K+GLF_at=326|SP=auto:none,OK
A/Austria/1114171/2019|EPI_ISL_340154,324,324,583,already_HA1,looks_like_HA1_only(n=324)|SP=none,OK
A/Austria/1114171/2019|EPI_ISL_364764,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Austria/1114682/2019|EPI_ISL_364765,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Austria/1114682/2019|EPI_ISL_336946,329,329,583,already_HA1,looks_like_HA1_only(n=329)|SP=none,OK
A/Ireland/26826/2019|EPI_ISL_394000,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Newcastle/82/2018|EPI_ISL_395031,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Newcastle/82/2018|EPI_ISL_395033,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Newcastle/82/2018|EPI_ISL_395587,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Newcastle/82/2018|EPI_ISL_335436,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Switzerland/293/2018|EPI_ISL_337946,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Newcastle/82/2018|EPI_ISL_391801,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Bretagne/1413/2017|EPI_ISL_292377,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poitiers/2028/2017|EPI_ISL_301396,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Austria/1117352/2019|EPI_ISL_364768,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Clermont-Ferrand/2062/2018|EPI_ISL_336076,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Clermont-Ferrand/2062/2018|EPI_ISL_345751,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Lyon/2296/2018|EPI_ISL_345766,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Lyon/2296/2018|EPI_ISL_355065,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cameroon/9008/2018|EPI_ISL_358029,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cameroon/9207/2018|EPI_ISL_358031,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cameroon/9199/2018|EPI_ISL_358030,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cameroon/8600/2018|EPI_ISL_358026,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cameroon/9272/2018|EPI_ISL_358033,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cameroon/9661/2018|EPI_ISL_358034,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cameroon/8607/2018|EPI_ISL_358027,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cameroon/9680/2018|EPI_ISL_358036,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cameroon/9678/2018|EPI_ISL_358035,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cameroon/9678/2018|EPI_ISL_341946,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Austria/1117352/2019|EPI_ISL_340161,329,329,583,already_HA1,looks_like_HA1_only(n=329)|SP=none,OK
A/Rabat/352/2019|EPI_ISL_355101,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cameroon/9264/2018|EPI_ISL_358032,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Krasnoyarsk/RII07/2017|EPI_ISL_274562,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Sachsen/107/2017|EPI_ISL_274113,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Bulgaria/132/2017|EPI_ISL_274518,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Bulgaria/301/2017|EPI_ISL_274530,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Bulgaria/373/2017|EPI_ISL_274537,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Bulgaria/56/2017|EPI_ISL_274547,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Ankara/1907/2016|EPI_ISL_267693,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Kurgan/24/2016|EPI_ISL_256807,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Diyarbakir/1847/2016|EPI_ISL_267710,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Canakkale/10/2017|EPI_ISL_267704,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Canakkale/7/2017|EPI_ISL_267707,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Diyarbakir/1905/2016|EPI_ISL_267712,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Catalonia/9415S/2017|EPI_ISL_267958,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Odesa/62/2017|EPI_ISL_273267,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/8/2017|EPI_ISL_274122,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Bulgaria/427/2017|EPI_ISL_274545,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/48/2016|EPI_ISL_241908,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
